Panel,File_Identification,Schedule,Quarter,Visit,Sector,State_UT_Code,District_Code,NSS_Region,Stratum,Sub_Stratum,Sub_Sample,FOD_Sub_Region,FSU,Sample_Sg_Sb_No,Second_Stage_Stratum_No,Sample_Household_Number,Person_Serial_No,Relationship_To_Head,Sex,Age,Marital_Status,General_Education_Level,Technical_Education_Level,Years_Formal_Education,Current_Attendance_Status,Vocational_Training,Training_Completed_365_Days,Field_Of_Training,Duration_Of_Training,Type_Of_Training,Training_Funding_Source,Principal_Status_Code,Principal_Industry_Code,Principal_Occupation_Code,Subsidiary_Work_Engagement,Principal_Workplace_Location,Principal_Enterprise_Type,Principal_Workers_Count,Principal_Job_Contract_Type,Principal_Paid_Leave,Principal_Social_Security,Principal_Product_Usage,Subsidiary_Status_Code,Subsidiary_Industry_Code,Subsidiary_Occupation_Code,Subsidiary_Workplace_Location,Subsidiary_Enterprise_Type,Subsidiary_Workers_Count,Subsidiary_Job_Contract_Type,Subsidiary_Paid_Leave,Subsidiary_Social_Security,Subsidiary_Product_Usage,Ever_Worked_365_Days,Principal_Duration,Subsidiary_Duration,Work_Search_Efforts,Unemployment_Duration,Ever_Worked,Reason_Not_Working,Main_Reason_Principal_Status,Day7_Act1_Status_Code,Day7_Act1_Industry_Code,Day7_Act1_Hours,Day7_Act1_Wage,Day7_Act2_Status_Code,Day7_Act2_Industry_Code,Day7_Act2_Hours,Day7_Act2_Wage,Day7_Total_Hours,Day7_Additional_Work_Hours,Day6_Act1_Status_Code,Day6_Act1_Industry_Code,Day6_Act1_Hours,Day6_Act1_Wage,Day6_Act2_Status_Code,Day6_Act2_Industry_Code,Day6_Act2_Hours,Day6_Act2_Wage,Day6_Total_Hours,Day6_Additional_Work_Hours,Day5_Act1_Status_Code,Day5_Act1_Industry_Code,Day5_Act1_Hours,Day5_Act1_Wage,Day5_Act2_Status_Code,Day5_Act2_Industry_Code,Day5_Act2_Hours,Day5_Act2_Wage,Day5_Total_Hours,Day5_Additional_Work_Hours,Day4_Act1_Status_Code,Day4_Act1_Industry_Code,Day4_Act1_Hours,Day4_Act1_Wage,Day4_Act2_Status_Code,Day4_Act2_Industry_Code,Day4_Act2_Hours,Day4_Act2_Wage,Day4_Total_Hours,Day4_Additional_Work_Hours,Day3_Act1_Status_Code,Day3_Act1_Industry_Code,Day3_Act1_Hours,Day3_Act1_Wage,Day3_Act2_Status_Code,Day3_Act2_Industry_Code,Day3_Act2_Hours,Day3_Act2_Wage,Day3_Total_Hours,Day3_Additional_Work_Hours,Day2_Act1_Status_Code,Day2_Act1_Industry_Code,Day2_Act1_Hours,Day2_Act1_Wage,Day2_Act2_Status_Code,Day2_Act2_Industry_Code,Day2_Act2_Hours,Day2_Act2_Wage,Day2_Total_Hours,Day2_Additional_Work_Hours,Day1_Act1_Status_Code,Day1_Act1_Industry_Code,Day1_Act1_Hours,Day1_Act1_Wage,Day1_Act2_Status_Code,Day1_Act2_Industry_Code,Day1_Act2_Hours,Day1_Act2_Wage,Day1_Total_Hours,Day1_Additional_Work_Hours,CWS_Status_Code,CWS_Industry_Code,CWS_Occupation_Code,CWS_Earnings_Salaried,CWS_Earnings_SelfEmployed,Ns_Count_Sector_Stratum_Substratum_Subsample,Ns_Count_Sector_Stratum_Substratum,Subsample_Multiplier,State_Sector_Stratum_Substra
P4,CFVP4,104,Q3,V1,1,28,25,281,01,01,2,2822,13386,1,1,01,06,4,2,26,2,10,01,12,15,6,,,,,,92,,,2,,,,,,,,,,,,,,,,,,,,,,,2,,9,92,, 0,    0,,, 0,    0, 0, 0,92,,0,0,,,0,0,0,0,92,,0,0,,,0,0,0,0,92,,0,0,,,0,0,0,0,92,,0,0,,,0,0,0,0,92,,0,0,,,0,0,0,0,92,,0,0,,,0,0,0,0,92,,,0,0,1,2,5535480,4
P4,CFVP4,104,Q3,V1,1,28,25,281,01,01,2,2822,13386,1,1,02,01,1,1,28,2,08,01,10,15,6,,,,,,11,49219,833,2,24,01,1,,,,,,,,,,,,,,,1,5,,,,,,,11,49, 9,    0,,, 0,    0, 9, 0,11,49,9,0,,,0,0,9,0,11,49,9,0,,,0,0,9,0,11,49,9,0,,,0,0,9,0,11,49,9,0,,,0,0,9,0,11,49,9,0,,,0,0,9,0,92,,0,0,,,0,0,0,0,11,49,833,0,20000,1,2,5535480,4
P4,CFVP4,104,Q3,V1,1,28,25,281,01,01,2,2822,13386,1,1,02,03,8,1,36,2,08,01,12,,6,,,,,,11,49219,833,2,24,01,1,,,,,,,,,,,,,,,1,5,,,,,,,11,49,10,    0,,, 0,    0,10, 0,11,49,9,0,,,0,0,9,0,11,49,9,0,,,0,0,9,0,11,49,9,0,,,0,0,9,0,11,49,9,0,,,0,0,9,0,11,49,9,0,,,0,0,9,0,92,,0,0,,,0,0,0,0,11,49,833,0,15000,1,2,5535480,4
P4,CFVP4,104,Q3,V1,1,28,25,281,01,01,2,2822,13386,1,1,02,02,2,2,23,2,08,01,10,15,6,,,,,,92,,,2,,,,,,,,,,,,,,,,,,,,,,,2,,9,92,, 0,    0,,, 0,    0, 0, 0,92,,0,0,,,0,0,0,0,92,,0,0,,,0,0,0,0,92,,0,0,,,0,0,0,0,92,,0,0,,,0,0,0,0,92,,0,0,,,0,0,0,0,92,,0,0,,,0,0,0,0,92,,,0,0,1,2,5535480,4
P4,CFVP4,104,Q3,V1,1,28,25,281,01,01,2,2822,13386,1,1,02,04,8,2,30,2,01,01,0,,6,,,,,,92,,,2,,,,,,,,,,,,,,,,,,,,,,,2,,9,92,, 0,    0,,, 0,    0, 0, 0,92,,0,0,,,0,0,0,0,92,,0,0,,,0,0,0,0,92,,0,0,,,0,0,0,0,92,,0,0,,,0,0,0,0,92,,0,0,,,0,0,0,0,92,,0,0,,,0,0,0,0,92,,,0,0,1,2,5535480,4
P4,CFVP4,104,Q3,V1,1,28,25,281,01,01,2,2822,13386,1,1,02,05,5,2,10,1,06,01,5,25,,,,,,,91,,,2,,,,,,,,,,,,,,,,,,,,,,,2,,4,91,, 0,    0,,, 0,    0, 0, 0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,,0,0,1,2,5535480,4
P4,CFVP4,104,Q3,V1,1,28,25,281,01,01,2,2822,13386,1,1,02,06,5,2,6,1,05,01,0,24,,,,,,,91,,,2,,,,,,,,,,,,,,,,,,,,,,,2,,4,91,, 0,    0,,, 0,    0, 0, 0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,,0,0,1,2,5535480,4
P4,CFVP4,104,Q3,V1,1,28,25,281,01,01,2,2822,13386,1,2,01,02,3,1,37,2,08,01,10,,6,,,,,,51,41001,931,2,18,01,4,1,2,8,,,,,,,,,,,,1,5,,,,,,,51,41, 9,  600,,, 0,    0, 9, 0,51,41,9,600,,,0,0,9,0,51,41,9,600,,,0,0,9,0,51,41,9,600,,,0,0,9,0,51,41,9,600,,,0,0,9,0,92,,0,0,,,0,0,0,0,92,,0,0,,,0,0,0,0,51,41,931,0,0,1,2,1805048,4
P4,CFVP4,104,Q3,V1,1,28,25,281,01,01,2,2822,13386,1,2,01,05,6,1,6,1,05,01,0,24,,,,,,,91,,,2,,,,,,,,,,,,,,,,,,,,,,,2,,4,91,, 0,    0,,, 0,    0, 0, 0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,,0,0,1,2,1805048,4
P4,CFVP4,104,Q3,V1,1,28,25,281,01,01,2,2822,13386,1,2,01,01,1,2,65,3,01,01,0,,,,,,,,92,,,2,,,,,,,,,,,,,,,,,,,,,,,2,,3,92,, 0,    0,,, 0,    0, 0, 0,92,,0,0,,,0,0,0,0,92,,0,0,,,0,0,0,0,92,,0,0,,,0,0,0,0,92,,0,0,,,0,0,0,0,92,,0,0,,,0,0,0,0,92,,0,0,,,0,0,0,0,92,,,0,0,1,2,1805048,4
P4,CFVP4,104,Q3,V1,1,28,25,281,01,01,2,2822,13386,1,2,01,03,4,2,28,2,08,01,9,15,6,,,,,,92,,,2,,,,,,,,,,,,,,,,,,,,,,,2,,9,92,, 0,    0,,, 0,    0, 0, 0,92,,0,0,,,0,0,0,0,92,,0,0,,,0,0,0,0,92,,0,0,,,0,0,0,0,92,,0,0,,,0,0,0,0,92,,0,0,,,0,0,0,0,92,,0,0,,,0,0,0,0,92,,,0,0,1,2,1805048,4
P4,CFVP4,104,Q3,V1,1,28,25,281,01,01,2,2822,13386,1,2,01,04,6,2,8,1,05,01,3,24,,,,,,,91,,,2,,,,,,,,,,,,,,,,,,,,,,,2,,4,91,, 0,    0,,, 0,    0, 0, 0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,,0,0,1,2,1805048,4
P4,CFVP4,104,Q3,V1,1,28,25,281,01,01,2,2822,13386,1,2,02,01,1,1,51,2,08,01,10,,6,,,,,,51,41001,931,2,18,01,1,1,2,8,,,,,,,,,,,,1,5,,,,,,,92,, 0,    0,,, 0,    0, 0, 0,31,08,9,0,,,0,0,9,0,31,08,9,0,,,0,0,9,0,31,08,9,0,,,0,0,9,0,31,08,9,0,,,0,0,9,0,31,08,9,0,,,0,0,9,0,31,08,9,0,,,0,0,9,0,31,08,931,15000,0,1,2,1805048,4
P4,CFVP4,104,Q3,V1,1,28,25,281,01,01,2,2822,13386,1,2,02,04,5,1,12,1,07,01,8,26,6,,,,,,91,,,2,,,,,,,,,,,,,,,,,,,,,,,2,,4,91,, 0,    0,,, 0,    0, 0, 0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,92,,0,0,,,0,0,0,0,92,,0,0,,,0,0,0,0,91,,,0,0,1,2,1805048,4
P4,CFVP4,104,Q3,V1,1,28,25,281,01,01,2,2822,13386,1,2,02,02,2,2,38,2,01,01,0,,6,,,,,,92,,,2,,,,,,,,,,,,,,,,,,,,,,,2,,7,92,, 0,    0,,, 0,    0, 0, 0,92,,0,0,,,0,0,0,0,92,,0,0,,,0,0,0,0,92,,0,0,,,0,0,0,0,92,,0,0,,,0,0,0,0,92,,0,0,,,0,0,0,0,92,,0,0,,,0,0,0,0,92,,,0,0,1,2,1805048,4
P4,CFVP4,104,Q3,V1,1,28,25,281,01,01,2,2822,13386,1,2,02,03,5,2,13,1,07,01,9,26,6,,,,,,91,,,2,,,,,,,,,,,,,,,,,,,,,,,2,,4,91,, 0,    0,,, 0,    0, 0, 0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,92,,0,0,,,0,0,0,0,92,,0,0,,,0,0,0,0,91,,,0,0,1,2,1805048,4
P4,CFVP4,104,Q3,V1,1,28,25,281,01,01,2,2822,13386,1,2,03,01,1,1,38,1,01,01,0,,6,,,,,,95,,,2,,,,,,,,,,,,,,,,,,,,,,,2,,3,95,, 0,    0,,, 0,    0, 0, 0,95,,0,0,,,0,0,0,0,95,,0,0,,,0,0,0,0,95,,0,0,,,0,0,0,0,95,,0,0,,,0,0,0,0,95,,0,0,,,0,0,0,0,95,,0,0,,,0,0,0,0,95,,,0,0,1,2,1805048,4
P4,CFVP4,104,Q3,V1,1,28,25,281,01,01,2,2822,13386,1,2,04,01,1,1,49,3,06,01,7,,6,,,,,,11,01124,921,2,,01,1,,,,4,,,,,,,,,,,1,5,,,,,,,11,01,10,    0,,, 0,    0,10, 0,11,01,10,0,,,0,0,10,0,11,01,10,0,,,0,0,10,0,11,01,10,0,,,0,0,10,0,11,01,10,0,,,0,0,10,0,11,01,10,0,,,0,0,10,0,92,,0,0,,,0,0,0,0,11,01,921,0,5000,1,2,1805048,4
P4,CFVP4,104,Q3,V1,1,28,25,281,01,01,2,2822,13386,1,2,04,02,5,1,18,1,10,01,14,15,6,,,,,,91,,,2,,,,,,,,,,,,,,,,,,,,,,,2,,4,91,, 0,    0,,, 0,    0, 0, 0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,,0,0,1,2,1805048,4
P4,CFVP4,104,Q3,V1,1,28,25,281,01,01,2,2822,13386,1,3,01,01,1,2,72,3,01,01,0,,,,,,,,92,,,2,,,,,,,,,,,,,,,,,,,,,,,2,,3,92,, 0,    0,,, 0,    0, 0, 0,92,,0,0,,,0,0,0,0,92,,0,0,,,0,0,0,0,92,,0,0,,,0,0,0,0,92,,0,0,,,0,0,0,0,92,,0,0,,,0,0,0,0,92,,0,0,,,0,0,0,0,92,,,0,0,1,2,1684711,4
P4,CFVP4,104,Q3,V1,1,28,25,281,01,01,2,2822,13386,1,3,02,01,1,1,53,2,01,01,0,,6,,,,,,12,03111,622,2,14,19,1,,,,3,,,,,,,,,,,1,5,,,,,,,21,03, 7,    0,,, 0,    0, 7, 0,21,03,7,0,,,0,0,7,0,21,03,7,0,,,0,0,7,0,21,03,7,0,,,0,0,7,0,21,03,7,0,,,0,0,7,0,21,03,7,0,,,0,0,7,0,92,,0,0,,,0,0,0,0,21,03,622,0,0,1,2,1684711,4
P4,CFVP4,104,Q3,V1,1,28,25,281,01,01,2,2822,13386,1,3,02,02,2,2,49,2,01,01,0,,6,,,,,,92,,,2,,,,,,,,,,,,,,,,,,,,,,,2,,9,92,, 0,    0,,, 0,    0, 0, 0,92,,0,0,,,0,0,0,0,92,,0,0,,,0,0,0,0,92,,0,0,,,0,0,0,0,92,,0,0,,,0,0,0,0,92,,0,0,,,0,0,0,0,92,,0,0,,,0,0,0,0,92,,,0,0,1,2,1684711,4
P4,CFVP4,104,Q3,V1,1,28,02,281,01,02,1,2822,11905,1,1,01,01,1,1,63,2,12,01,15,,,,,,,,11,01124,611,2,,01,1,,,,3,,,,,,,,,,,1,5,,,,,,,11,01, 8,    0,,, 0,    0, 8, 0,11,01,7,0,,,0,0,7,0,62,01,8,0,,,0,0,0,0,11,01,8,0,,,0,0,8,0,11,01,6,0,,,0,0,6,0,11,01,7,0,,,0,0,7,0,11,01,6,0,,,0,0,6,0,11,01,611,0,15000,1,2,1113928,4
P4,CFVP4,104,Q3,V1,1,28,02,281,01,02,1,2822,11905,1,1,01,02,3,2,39,4,13,01,17,,6,,,,,,12,96020,112,2,24,02,1,,,,,,,,,,,,,,,1,5,,,,,,,12,96, 8,    0,,, 0,    0, 8, 0,62,96,8,0,,,0,0,0,0,62,96,7,0,,,0,0,0,0,12,96,6,0,,,0,0,6,0,12,96,7,0,,,0,0,7,0,12,96,8,0,,,0,0,8,0,62,96,8,0,,,0,0,0,0,12,96,112,0,22000,1,2,1113928,4
P4,CFVP4,104,Q3,V1,1,28,02,281,01,02,1,2822,11905,1,1,02,01,1,1,44,2,01,01,0,,6,,,,,,11,96020,514,1,19,01,1,,,,,11,01124,611,,01,1,,,,3,1,5,5,,,,,,62,96, 6,    0,11,01, 6,    0, 6, 0,11,96,6,0,11,01,4,0,10,0,11,96,5,0,11,01,5,0,10,0,11,96,8,0,11,01,2,0,10,0,62,96,6,0,11,01,6,0,6,0,11,96,8,0,,,0,0,8,0,11,96,7,0,,,0,0,7,0,11,96,514,0,15000,1,2,1113928,4
P4,CFVP4,104,Q3,V1,1,28,02,281,01,02,1,2822,11905,1,1,02,03,5,1,17,1,10,01,12,31,6,,,,,,91,,,2,,,,,,,,,,,,,,,,,,,,,,,2,,4,91,, 0,    0,,, 0,    0, 0, 0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,,0,0,1,2,1113928,4
P4,CFVP4,104,Q3,V1,1,28,02,281,01,02,1,2822,11905,1,1,02,02,2,2,39,2,01,01,0,,6,,,,,,11,01412,521,2,11,02,1,,,,3,,,,,,,,,,,1,5,,,,,,,11,01, 6,    0,,, 0,    0, 6, 0,11,01,8,0,,,0,0,8,0,11,01,9,0,,,0,0,9,0,11,01,5,0,,,0,0,5,0,11,01,8,0,,,0,0,8,0,11,01,7,0,,,0,0,7,0,11,01,8,0,,,0,0,8,0,11,01,521,0,6500,1,2,1113928,4
P4,CFVP4,104,Q3,V1,1,28,02,281,01,02,1,2822,11905,1,1,02,04,5,2,19,1,10,01,12,14,6,,,,,,92,,,2,,,,,,,,,,,,,,,,,,,,,,,2,,2,92,, 0,    0,,, 0,    0, 0, 0,92,,0,0,,,0,0,0,0,92,,0,0,,,0,0,0,0,92,,0,0,,,0,0,0,0,92,,0,0,,,0,0,0,0,92,,0,0,,,0,0,0,0,92,,0,0,,,0,0,0,0,92,,,0,0,1,2,1113928,4
P4,CFVP4,104,Q3,V1,1,28,02,281,01,02,1,2822,11905,1,2,01,01,1,1,47,2,01,01,0,,6,,,,,,11,01124,611,1,,01,1,,,,3,41,42204,931,16,05,4,1,2,8,,1,5,1,,,,,,11,01, 8,    0,,, 0,    0, 8, 0,11,01,6,0,,,0,0,6,0,11,01,7,0,,,0,0,7,0,11,01,9,0,,,0,0,9,0,11,01,6,0,,,0,0,6,0,62,01,8,0,,,0,0,0,0,11,01,7,0,,,0,0,7,0,11,01,611,0,15000,1,2,1015640,4
P4,CFVP4,104,Q3,V1,1,28,02,281,01,02,1,2822,11905,1,2,01,03,5,1,21,1,07,01,9,12,6,,,,,,11,01441,612,2,13,01,1,,,,3,,,,,,,,,,,1,5,,,,,,,11,01, 8,    0,,, 0,    0, 8, 0,11,01,7,0,,,0,0,7,0,11,01,9,0,,,0,0,9,0,11,01,8,0,,,0,0,8,0,11,01,7,0,,,0,0,7,0,11,01,8,0,,,0,0,8,0,11,01,6,0,,,0,0,6,0,11,01,612,0,8500,1,2,1015640,4
P4,CFVP4,104,Q3,V1,1,28,02,281,01,02,1,2822,11905,1,2,01,04,5,1,19,1,10,01,12,12,6,,,,,,31,47215,522,2,26,01,1,3,1,8,,,,,,,,,,,,1,3,,,,,,,31,47, 8,    0,,, 0,    0, 8, 0,31,47,8,0,,,0,0,8,0,72,47,8,0,,,0,0,0,0,31,47,8,0,,,0,0,8,0,31,47,8,0,,,0,0,8,0,31,47,8,0,,,0,0,8,0,31,47,8,0,,,0,0,8,0,31,47,522,9500,0,1,2,1015640,4
P4,CFVP4,104,Q3,V1,1,28,02,281,01,02,1,2822,11905,1,2,01,02,2,2,40,2,01,01,0,,6,,,,,,21,01124,611,1,,01,1,,,,3,41,42204,931,16,05,4,1,2,8,,1,5,1,,,,,,21,01, 8,    0,,, 0,    0, 8, 0,21,01,7,0,,,0,0,7,0,21,01,6,0,,,0,0,6,0,21,01,9,0,,,0,0,9,0,21,01,8,0,,,0,0,8,0,62,01,8,0,,,0,0,0,0,21,01,8,0,,,0,0,8,0,21,01,611,0,0,1,2,1015640,4
P4,CFVP4,104,Q3,V1,1,28,02,281,01,02,1,2822,11905,1,2,02,03,5,1,42,1,07,01,9,,6,,,,,,11,01124,611,1,,01,1,,,,3,41,42204,931,16,05,4,1,2,8,,1,5,1,,,,,,11,01, 8,    0,,, 0,    0, 8, 0,11,01,7,0,,,0,0,7,0,62,01,8,0,,,0,0,0,0,11,01,9,0,,,0,0,9,0,11,01,7,0,,,0,0,7,0,11,01,9,0,,,0,0,9,0,11,01,8,0,,,0,0,8,0,11,01,611,0,12000,1,2,1015640,4
P4,CFVP4,104,Q3,V1,1,28,02,281,01,02,1,2822,11905,1,2,02,01,1,2,68,3,01,01,0,,,,,,,,92,,,1,,,,,,,,41,42204,931,16,05,4,1,2,8,,1,,1,,,,,,92,, 0,    0,,, 0,    0, 0, 0,92,,0,0,,,0,0,0,0,92,,0,0,,,0,0,0,0,92,,0,0,,,0,0,0,0,92,,0,0,,,0,0,0,0,92,,0,0,,,0,0,0,0,92,,0,0,,,0,0,0,0,92,,,0,0,1,2,1015640,4
P4,CFVP4,104,Q3,V1,1,28,02,281,01,02,1,2822,11905,1,2,02,02,3,2,48,2,08,01,10,,6,,,,,,31,84119,335,2,16,05,4,4,1,5,,,,,,,,,,,,1,5,,,,,,,31,84, 8,    0,,, 0,    0, 8, 0,31,84,8,0,,,0,0,8,0,72,84,8,0,,,0,0,0,0,31,84,8,0,,,0,0,8,0,31,84,8,0,,,0,0,8,0,31,84,8,0,,,0,0,8,0,31,84,8,0,,,0,0,8,0,31,84,335,27500,0,1,2,1015640,4
P4,CFVP4,104,Q3,V1,1,28,02,281,01,02,1,2822,11905,1,2,03,01,1,2,46,3,01,01,0,,6,,,,,,11,01124,611,1,,02,1,,,,3,41,42204,931,16,05,4,1,2,8,,1,5,1,,,,,,11,01, 8,    0,,, 0,    0, 8, 0,11,01,9,0,,,0,0,9,0,11,01,7,0,,,0,0,7,0,11,01,6,0,,,0,0,6,0,11,01,8,0,,,0,0,8,0,11,01,9,0,,,0,0,9,0,62,01,8,0,,,0,0,0,0,11,01,611,0,12000,1,2,1015640,4
P4,CFVP4,104,Q3,V1,1,28,02,281,01,02,1,2822,11905,1,2,03,02,5,2,23,1,12,01,15,15,6,,,,,,81,,,2,,,,,,,,,,,,,,,,,,,,,1,4,2,,,81,, 0,    0,,, 0,    0, 0, 0,81,,0,0,,,0,0,0,0,81,,0,0,,,0,0,0,0,81,,0,0,,,0,0,0,0,81,,0,0,,,0,0,0,0,81,,0,0,,,0,0,0,0,81,,0,0,,,0,0,0,0,81,,,0,0,1,2,1015640,4
P4,CFVP4,104,Q3,V1,1,28,02,281,01,02,1,2822,11905,1,2,04,01,1,1,52,2,01,01,0,,6,,,,,,11,01124,611,1,,01,1,,,,3,41,42204,931,16,05,4,1,2,8,,1,5,1,,,,,,11,01, 8,    0,,, 0,    0, 8, 0,11,01,7,0,,,0,0,7,0,11,01,9,0,,,0,0,9,0,11,01,7,0,,,0,0,7,0,11,01,8,0,,,0,0,8,0,62,01,8,0,,,0,0,0,0,11,01,9,0,,,0,0,9,0,11,01,611,0,15000,1,2,1015640,4
P4,CFVP4,104,Q3,V1,1,28,02,281,01,02,1,2822,11905,1,2,04,03,5,1,21,1,10,01,12,14,6,,,,,,92,,,2,,,,,,,,,,,,,,,,,,,,,,,2,,2,92,, 0,    0,,, 0,    0, 0, 0,92,,0,0,,,0,0,0,0,92,,0,0,,,0,0,0,0,92,,0,0,,,0,0,0,0,92,,0,0,,,0,0,0,0,92,,0,0,,,0,0,0,0,92,,0,0,,,0,0,0,0,92,,,0,0,1,2,1015640,4
P4,CFVP4,104,Q3,V1,1,28,02,281,01,02,1,2822,11905,1,2,04,02,2,2,42,2,01,01,0,,6,,,,,,21,01124,611,1,,01,1,,,,3,41,42204,931,16,05,4,1,2,8,,1,5,1,,,,,,21,01, 6,    0,,, 0,    0, 6, 0,21,01,7,0,,,0,0,7,0,21,01,8,0,,,0,0,8,0,21,01,5,0,,,0,0,5,0,21,01,7,0,,,0,0,7,0,62,01,8,0,,,0,0,0,0,21,01,8,0,,,0,0,8,0,21,01,611,0,0,1,2,1015640,4
P4,CFVP4,104,Q3,V1,1,28,02,281,01,02,1,2822,11905,1,3,01,01,1,1,75,3,01,01,0,,,,,,,,92,,,2,,,,,,,,,,,,,,,,,,,,,,,1,08,3,92,, 0,    0,,, 0,    0, 0, 0,92,,0,0,,,0,0,0,0,92,,0,0,,,0,0,0,0,92,,0,0,,,0,0,0,0,92,,0,0,,,0,0,0,0,92,,0,0,,,0,0,0,0,92,,0,0,,,0,0,0,0,92,,,0,0,1,2,6486992,4
P4,CFVP4,104,Q3,V1,1,28,02,281,01,02,1,2822,11905,1,3,02,01,1,1,52,2,01,01,0,,6,,,,,,11,47212,952,1,19,01,1,,,,,41,42204,931,16,05,4,1,2,8,,1,5,1,,,,,,11,47, 8,    0,,, 0,    0, 8, 0,11,47,9,0,,,0,0,9,0,11,47,7,0,,,0,0,7,0,11,47,6,0,,,0,0,6,0,62,47,8,0,,,0,0,0,0,11,47,8,0,,,0,0,8,0,11,47,9,0,,,0,0,9,0,11,47,952,0,16500,1,2,6486992,4
P4,CFVP4,104,Q3,V1,1,28,02,281,01,02,1,2822,11905,1,3,02,02,2,2,48,2,01,01,0,,6,,,,,,21,47212,952,1,19,01,1,,,,,41,42204,931,16,05,4,1,2,8,,1,5,1,,,,,,21,47, 8,    0,,, 0,    0, 8, 0,21,47,7,0,,,0,0,7,0,21,47,7,0,,,0,0,7,0,21,47,9,0,,,0,0,9,0,62,47,8,0,,,0,0,0,0,21,47,9,0,,,0,0,9,0,21,47,8,0,,,0,0,8,0,21,47,952,0,0,1,2,6486992,4
P4,CFVP4,104,Q3,V1,1,28,01,281,01,02,2,2822,16018,1,1,01,01,1,1,60,2,01,01,0,,,,,,,,11,01124,611,2,,01,1,,,,2,,,,,,,,,,,1,5,,,,,,,11,01, 9,    0,,, 0,    0, 9, 0,11,01,9,0,,,0,0,9,0,11,01,9,0,,,0,0,9,0,11,01,9,0,,,0,0,9,0,11,01,9,0,,,0,0,9,0,11,01,9,0,,,0,0,9,0,11,01,9,0,,,0,0,9,0,11,01,611,0,10000,1,2,4879512,4
P4,CFVP4,104,Q3,V1,1,28,01,281,01,02,2,2822,16018,1,1,01,03,3,1,25,2,12,03,16,15,6,,,,,,31,71200,325,2,25,01,4,1,2,8,,,,,,,,,,,,1,5,,,,,,,31,59, 8,    0,,, 0,    0, 8, 0,31,59,8,0,,,0,0,8,0,31,59,8,0,,,0,0,8,0,31,59,8,0,,,0,0,8,0,31,59,8,0,,,0,0,8,0,31,59,8,0,,,0,0,8,0,31,59,8,0,,,0,0,8,0,31,59,325,25000,0,1,2,4879512,4
P4,CFVP4,104,Q3,V1,1,28,01,281,01,02,2,2822,16018,1,1,01,06,5,1,24,1,10,01,14,15,6,,,,,,81,,,2,,,,,,,,,,,,,,,,,,,,,1,3,2,,,82,, 0,    0,,, 0,    0, 0, 0,82,,0,0,,,0,0,0,0,82,,0,0,,,0,0,0,0,82,,0,0,,,0,0,0,0,82,,0,0,,,0,0,0,0,82,,0,0,,,0,0,0,0,82,,0,0,,,0,0,0,0,82,,,0,0,1,2,4879512,4
P4,CFVP4,104,Q3,V1,1,28,01,281,01,02,2,2822,16018,1,1,01,07,5,1,24,1,12,01,15,15,6,,,,,,81,,,2,,,,,,,,,,,,,,,,,,,,,1,3,2,,,82,, 0,    0,,, 0,    0, 0, 0,82,,0,0,,,0,0,0,0,82,,0,0,,,0,0,0,0,82,,0,0,,,0,0,0,0,82,,0,0,,,0,0,0,0,82,,0,0,,,0,0,0,0,82,,0,0,,,0,0,0,0,82,,,0,0,1,2,4879512,4
P4,CFVP4,104,Q3,V1,1,28,01,281,01,02,2,2822,16018,1,1,01,08,5,1,26,1,12,03,16,15,6,,,,,,81,,,2,,,,,,,,,,,,,,,,,,,,,1,1,2,,,82,, 0,    0,,, 0,    0, 0, 0,82,,0,0,,,0,0,0,0,82,,0,0,,,0,0,0,0,82,,0,0,,,0,0,0,0,82,,0,0,,,0,0,0,0,82,,0,0,,,0,0,0,0,82,,0,0,,,0,0,0,0,82,,,0,0,1,2,4879512,4
